CustomerId,SalesDistrictId,BisnodeScore,CustomerImportanceId,CustomerName1,CustomerBranch
56a9a083da9166db4756a0e78e5a91e44877763072cd09f3dc76083830ae6d54,200,4,0,eggplant-centipede,Europe
d67b3b744b1ffde6f2355df6c93c9dda1969c74097fba664ff188b09a9198e3b,200,2,0,faithful-cuttlefish,North America
3d8402521f393ea22e7644f95f3f10044a1e02e916aee1050874f3d7755a76b2,201,4,0,gregarious-bandicoot,South America
577ae54453ffb20414382def3ebeb17429055141dc0f255db583c63614cbc5fd,201,10,4,dexterous-tody,Asia
1be464d1564f8ccba37986177d5cce38151060c06f340cf63a1d8c354f35e543,203,1,0,brainy-mongoose,Asia
9484ae3b5fee130c30f98784244afc54c7add69d5ddaaea79252eead8215bbd0,200,6,0,fuzzy-hawk,Antarctica
6fc52eb5565187d3f2a55c569898610979e92f90e4993071467e449857534849,201,6,0,incredible-cat,Antarctica
c1a2193323021bb7bcdeb3f75e18de869c30b031218c6265cd18e593a6bdc36c,26,,0,inescapable-bird,Antarctica
c9974af7c4975dddbf98d7cfe16a6cab192b8fb57a27ad58593fb09482c3e8a1,204,3,0,bouncy-ringtail,Africa
cffaa4e005019083e164fc0593b4bb79a0d8c43689290c3b9ac4316f4ea44eec,202,6,0,splendid-cricket,Europe
1252a7e0009c0ae854046353f7a80231f51fa0f0cefe97a6adf7ca641011412b,202,2,0,annoying-bullfrog,Antarctica
7055aae3dbe9d8b6b2d53357cd79e616bfd01c8eba4f9c2b70a9e87ec20573e5,26,,0,diligent-caracara,South America
4c2ec92fd7c54a0bb47b6f3409d584f4b72d715d6125cfe8800cc5fe1ab6a68c,200,2,7,loyal-prawn,Australia
2712431ac1253dc81d5a9b73eb6c25b79615bfa609fded0db6cb14c707301f4e,201,5,0,handsome-seal,Europe
5306bf20b8f841ebdf88b0ff5419a665c7fc06b5ca74cd69ac9b91f97f5f5e1b,201,4,0,coral-nautilus,South America
7b2343b973b277693957e1251680096cc022a8a4839970d1cc3783f6adb82877,200,2,0,malachite-chamois,Africa
2d8a5928975441a08ac92db2e40d73f4b964b232c7b97301214993e2ef2ba668,26,,0,glaring-owl,Asia
22b547534f41ebee122cbd5b68923ff1f5f29cdf320312ba86d5a486f183fe92,204,,0,exuberant-beetle,South America
9fd6fe881b8d75a25088939fa27b57fc48514acec503341e61b8e147618a5426,204,4,0,pompous-rottweiler,South America
96cf78dacf3278bb0a59dc310e4864893fdaa9d0efb6f116fa77c2c77c094800,203,2,7,shaggy-sunfish,South America
fb352569327f04cd3fdcbe2c36ae22cfa4289ad0873483e40ad6944263116eb0,203,,0,poised-wasp,North America
1c24db3bdd69711421cbb77a35834e2403019b1a4eb3d12b7672f8f13cd624b8,200,,7,crystal-donkey,North America
210ef05dbc25824e7beda46a7d0d91b9a5096cbf92ebd20d8c50994f5a12086f,200,6,0,adaptable-wren,Asia
4f19b927cb9d28a88b26271b93bc61854b2a04083a66336d0bf12836742cfdc7,200,1,0,benign-porpoise,Europe
1c28f9db5446e548416bb017d976eda88221be392b2ec3ced7fc650a2b3d5ce4,201,4,0,wise-locust,Asia
ad053c3d625e793f16f000bbd514da5d89268747427c8d4eddc5d9c606c8d995,200,12,6,expert-sponge,Antarctica
8bfe3a2c358ebd554d67dfda8b432d34fcf453e58b0e96f3bd498b296fa1e397,200,14,0,curious-dachshund,South America
dc28b83e2efb469dbd34becf8386aaf4451b5f28dd1e999b08d6ee1847f67230,200,1,0,flashy-chupacabra,North America
296bcf21d947ddc4a8c1830f6a4a2ae906d43a70835795d3e19b1b9c315e6528,204,1,0,magic-mastiff,South America
ba634d3b6596a97b9e32073099fa05ec1ab08cef9d1849bc79aa311580b721b8,201,17,7,icy-harrier,North America
2287947e489efbf754de735e896beaa7e79afd736b30e386eb9c15ade9690954,200,2,0,hopping-locust,Africa
1e51b2e9770d00cf077c96667779524f4b171ed17cb7d671713dc278b2439a58,202,17,0,cherubic-hyena,North America
ad575b450f6035366f13be34f5a0c5b66f6521b4c8346d0dd1ebc98c1f7a9587,26,,0,pragmatic-copperhead,Antarctica
f5cabca92387f88af1e0fec73d671f575ca86c7b859e2fa06419f17bd881364c,26,,0,cerise-foxhound,Australia
eb1a2b407d358c2b61de99d4fc4801369c9a96aac528f5267dd2aff0ea596fbd,26,,0,natural-earwig,Antarctica
2a88fc1ae63c33bb1b2194070650f60869f95e55864e5c2cfa21e8711add14c6,,,0,nippy-robin,South America
a5fc5fe3ea10ed61934c4030d4b3de8eb3498319a359bab48b25c0686d1f1469,26,,0,cunning-jackrabbit,Asia
08dbd1fa90aa0a22084dc9d149f46aa7cd2a342bd6d6d659a3a9e915961da76a,201,15,4,naughty-kittiwake,South America
41cef380fcf2243f054666a4e20be3279c6166a00ae18da42bdbfdd024704d11,200,14,7,inescapable-bear,Africa
9a49721140f92dd3e4adf4b877da1b26d940e4ab2618a71dcbffc702e3e86947,202,,0,poetic-rattlesnake,Europe
7907b25d117bdf2fb7c71e399a75afc71b3678e3d4d94f9e8041d235072abc98,201,2,0,abiding-reindeer,Asia
384a4d60411e808a8725f5cfd183644b96dc1ee00023e898733d075cd12d7c8c,204,3,7,important-polecat,Antarctica
b0652898726fd37e88f846274d85d0724abd3b8d72327db6c749a56251f7e7a2,202,1,0,rustling-starfish,Australia
97cc0161bccf020898c329ec88b0ca7c2e7d7cde7b90e566cd64bd04b36ea479,26,,0,precise-llama,Africa
7c9318a1d6091bca26d6f8e1055bc3c896a6e2fd1eed344a6a8522ab06cb9e76,201,2,0,slick-mushroom,South America
294f69f92bf9dd0ddb2c9c252d693994c04f05e73afc1b6f402a96dc6fb2068c,203,2,0,amber-tarantula,South America
8ed8810aa4ecfe754e2596724abf3ea1ae5be606f0431f9f52ec4653ffb50a59,201,2,7,hairy-slug,Europe
8aea5eaef95faab1b6b587c57bad308fddc56199dde8637fc1ac9c51e3ff6b9c,,,7,uncovered-oriole,North America
ea677947c8b29a3cda918cb5d65c97f563bcf4617ccadac671c45d4a356ded57,201,2,0,singing-termite,Asia
32e9e1ec26549b578b73e1ecb29c71f98964a4b3744c2837cfc26115bbbb33c5,200,4,7,agate-swine,Australia
e167f33194e066b4bc4331beea5d1055e24722740d45f5556df183d74e8ab2dc,200,14,0,perky-oarfish,Asia
df428bdd5e0dc730b585a4e3d9ec638e8220a65e0392186cdaea344dd80d5952,201,17,0,silent-nuthatch,South America
6f2a42578bef235104967dd382668ddd1a67c63badd275be8ba5acaec1739431,203,1,7,solid-coucal,Africa
82a1da74fc89f053a19398c1b838c91cbbe1eeb722e52f50343cb4db06892491,26,,0,rousing-mushroom,Antarctica
cf5c878d8513cd2ba7efdaa57ab3c9b309da77b0b0640016cb1c1ba17533fbe5,201,5,0,white-toucanet,Antarctica
d4f460ac041099b9bb7b2ad0a08de42e6bef87ee17d747dd562b6b9d6ec28693,201,1,0,thoughtful-skylark,Asia
78828b2c7cef440b74e51a5484168567d060230a67736502257b39a78e0b2805,201,1,7,berserk-jackrabbit,Australia
2e65a58395b2e6164ee049ea1f25c3902bfe122afd3cca3729137a6986bcbe2d,200,3,0,natural-antelope,North America
7d364e60c69d3ded3963d3ceafea3bb091a4266808edc68c6272cdb8917147f8,,,0,horned-mastodon,North America
216ad1627a0939928bb4cee6126a484383cfb84d8a1651bde741bdc1643d1f6f,202,9,7,shiny-butterfly,North America
9272e44501320a24348d07a1edc8b356e4bfe641e8999df00b7d742c32cc17dc,203,,0,agile-civet,Australia
b9d8ac901e163435c103eee90a4e798dac2350f33e7df0e769b06b836c70069c,203,4,0,esoteric-dingo,Asia
0913aa29f5d38626338c9558f5d650da54795e9838f6104fd30e7c823839eef4,204,,0,industrious-quail,North America
604268d7ab4fc3d2689387a1f11307eaecd0ff4f71d2255ac128b7ae3b74cb2f,203,2,7,daffodil-mongrel,Australia
f53176306361589f92690a4dd6974470030f5737b8fea9e5b3e0fd830cd8d2e1,202,4,0,sage-prawn,Antarctica
4d4d635cfe613ac3e4b2c73b9b65d1799196063275dd5814ac94950f91dace17,201,3,0,brainy-heron,Australia
7a9b26d693540330a1523f7ef077e9c48bf150e24097d94a3bd2954deb0e662f,202,1,7,stylish-giraffe,Africa
351791e049cce8d1941f91b0013352a944677bcd323b5adcb698e8d1b3532f85,201,3,0,adorable-eagle,Australia
5cb67cbbe387623c825cbedefd1c872e49acd8d6b86ff8a6f1d8350cdce8ada5,200,4,0,strange-armadillo,Australia
f4b8674b5ae00657cecdf11a56ac97f122a324069086a13a85eb5b6b58b479f2,202,1,0,magenta-malkoha,North America
94a4a37d14a5e36b14df861602a34e666b9b9af4e26493e59391835484e2fa66,203,,0,expert-quoll,Africa
56315203b1cd1ec11e6e65e48b8b25cc724395deac2d204c533f6c31abe73911,200,2,0,cunning-weasel,Australia
3e08353cf8c8f012bc7d60089b0fd2d39dd7324ae96282c884e577b815a186ba,200,4,0,meek-hamster,Antarctica
28b49189a6033a328f13a6e062a69a9a896961a402e96fc7c798ae5255a785db,200,2,0,diligent-stingray,Antarctica
51856393ad02651e16691d089b391b5925eeb2301316c74b409bc4b43713313a,203,5,0,valiant-wallaby,North America
0fc7ec9c5f223d054031585cbb231345385be22f36f6377fc336b0fabd41c1e6,200,2,0,vermilion-pigeon,Australia
9d72ef11685f80f6fcaf3d444811319cb7a922e6e89cab0d7177caadcd651675,203,5,0,vague-ant,North America
fe3270bfef1d2fd08571af2435dd88a2b8656baf2cc635714e0a33900532ac0a,200,1,7,solid-husky,Europe
3842bd74d27495310ad19598460df58117c6a1711f5c4d065bfefa32ffd68868,200,5,0,raspberry-hedgehog,Europe
f3ce98cd1b0bad5ff659aef26364c3c10dbcbd88b7bd59fc79dcade35f4f545f,203,1,7,sepia-grasshopper,Antarctica
035af14f32ad683c15ea5f188ee4892c8b5e4ea31409ad2c428ace0a64fd7334,200,3,0,hasty-bird,Australia
dc3c904b971563eedc5cd5bb4edd2ea72668d787a0827a9a93b366114e2c4c69,200,3,5,proficient-wolverine,Antarctica
777702f84a6a5cce260646d3e0c33d2ad3e79cc4f1eda6c1acda61aa31583320,202,8,0,gabby-terrier,Africa
f2481a929fae81a69844eb2240ed62ba9ff02e4ce46c01144aa2c0d515a21f8d,203,5,0,cinnamon-peacock,Antarctica
078cbe076d017c7d3ad58d1d1e3cfc6eba5a92da6c560bd4aac273e31766f8e6,203,2,7,sapphire-goldfish,Africa
f7570e4ea2572dd90ae58938f78aa876c5ba661369e806f09c016c8e39543b65,203,7,7,brawny-spaniel,Antarctica
0d5296f67eaabecfc71ab0420eacad26b1601b0c6438c80784a5347aea703e9d,202,2,0,excellent-booby,Africa
4a5d878187027e1038742e08ed173bfcada86f9b8a4eadfc2b24fa0e0b92bac0,204,,0,fascinating-bison,Antarctica
3abefc8ba470d78d7560f9a7ebf61b604c84a5d3ae0f78f77d4741caa31cdbc9,201,14,0,smart-bat,Australia
257c410bc5e4ca246e95ecdc7ce53e0c868a3787dc2a0ec4719dbe65f96a9f47,200,14,7,imperial-degu,Africa
801fd8d375276c3dea75cc513caab404228e70a50949af243db2b69aac3f734f,200,3,0,uber-cormorant,Australia
f4c135f6c904fad0728ddf9cb2f31b0a46a5be573b7a8f02c6af623c9c903039,200,2,0,nickel-potoo,South America
fc538c4995a471ea49704f8ff04f3667f7722cf8678e276e38397b8b761eec5c,203,,0,impetuous-nyala,Australia
6a46e53b51abd3306d7909ae9f66ef10c55b0fd6d6bced26a0a0661c4bb3e8c7,26,,0,brave-mamba,Asia
df2c0542bd416f98dbbf6de57b34d5d0a44bcf64ef9ce8eb4d1918b97c670269,203,,0,daffy-bee,Asia
389d380fe7229a049f0511cbee73cd22349f07f3e8bab5729674319e1ccee0b4,201,2,0,heavy-grasshopper,Europe
bfa6c54fcf0268b2f297017e98883ad0871ac72844f4c3369cb5fb39b8f20283,503,,0,pygmy-kangaroo,North America
b1c15f8d80e3483764c271ee870cdcb8b7250a4d2ae9bdfd2264af0896840268,200,,0,meteoric-bull,Antarctica
e680c455a4f80d6361a948f4784b2f61adddf2a9dd7fd882c56f613cc8126e96,200,2,0,debonair-sawfish,Antarctica
7d61c217d44289335c59adc03358adb01320cb81a981658395d236e7267c17f5,201,2,5,didactic-flamingo,South America
33d8191c630003cd34aa53d4eac7291b91a87f70afd36f7173f4bc55a92d46ab,201,1,0,blond-horse,Australia
195e0c87b54765248ba2a0790b0191b4b1427b602c77a78db2a58a01c79138c5,200,3,0,diligent-donkey,Antarctica
11c7f03e4da4dab425707af90b611129d03d5291f7c5ed7314edc9390b7d8ca1,203,2,0,tuscan-mussel,Australia
2874813476c5fa71a653ce75bc868e5bbf7c82736ad1ee8b1df784c652965d4e,26,,7,imaginary-mussel,Asia
033c6a06e9142b0a59beb57a2fc89792118f1be348430b9e67b18e27cbc77bb7,203,5,0,granite-viper,North America
a8ee6e51dc50988d650aeed79518002cedcc2e8aba882c8d6be96599e15165df,204,1,0,sceptical-chowchow,South America
a244a59ae18f4d74f3a9ca2d7ad3c915493f6432b255338525f619a07191b94a,202,2,0,ruddy-marmoset,Antarctica
1c41c7a351152fb5bcc140bc4d34e44c213971da22845dff3f81658a03077b92,203,1,0,tentacled-dragon,Africa
89bdc3503c8a60c07046762b9d1636953b726dbd883a53a2e468f1bb5fe8217f,204,3,7,tunneling-leopard,Europe
57a6fd674dd9a73b6001cc03010446e50f505cdfaad562e90232f959126a7357,204,3,7,stereotyped-ocelot,Africa
44406bfc6bcb2a1c01e41e40bf3e0f273a417b98aab74d582e94861c080b66cb,203,2,0,auspicious-waxbill,Africa
e518b42a79197a27334644094eb8749c664375c28ee170dc7b1649c27b2682ad,203,5,0,notorious-koel,South America
91264cce0086c6d0013ad20697f66a51944fb4bfd5a879afc008a00aecfa066d,10312,1,0,merry-pelican,Africa
4e596065d3df44f16d99f5bdf3c65612d694d25b57c5c19c8714281ed7e4ece3,200,2,0,origami-coua,Europe
0266dddb9dfad29d7f7f424b2455de6adfc4b161bbd37f47f047b355d770ac65,203,,0,delicate-ostrich,North America
36d4074b40eeb6c61528a030086ef877244e61d19bc263b00a8b9a2651cfbd70,203,4,0,stoic-narwhal,Africa
7d486709450e6bf1df75189cc8785b9cf166773295fcffa17c5c5692911169ef,203,5,7,zircon-jackdaw,North America
b5b4f10a5f6bbbd24c8a68b4915292d09c8a24d526de14d3e7fbff64189442f9,501,1,0,unnatural-bonobo,Africa
42a80e1114ab953660a1ef845906d16074e9ed1bf9d0a1da8726186ccbbc6636,201,7,7,ivory-kakapo,Asia
e736ba442b872fe67207f411d051e83ff2a5d67d8b1aa796fd21f4af7892e7d6,200,2,7,stalwart-squirrel,Africa
3791c148b2a2d76a3e27fdbce8442ede6eddaa5c860b48c74c571034e976cf4b,204,1,7,proficient-ocelot,South America
70616518deb25d0ffa924da86c1f442c0cedf4ffe49517277cdae300cd4d81f2,26,,0,hopping-tanuki,Australia
ee546f58560f03d3430533d9b12acfd68c6e6aedf6d6b2f1bba1323aa523510b,201,1,5,ochre-caracara,North America
bc9768a800fe3231c4bd1fcc043c55e31df8c21f969392794460d453b5ce7f1c,202,3,0,flashy-ermine,Asia
160e5396c10a31241ad47fab348b4084b752412e2e0e86144f8b9b96863a9242,200,3,0,omniscient-macaque,Australia
36c3a5f9244a47a3b3176467d843ce2c7e1a52ca07f6b4b25842fd084dac1168,203,4,7,obedient-squirrel,Europe
d924dd97d50e454b85a0a637d228fb7bd76f78ad7c7f424931bab7b59e955d08,26,,0,copper-poodle,South America
0e3e0c8f6a06080191df1e7682a5965a31c7dffdf47c3c8f10d8edad257f11f4,201,3,0,bright-jaybird,Antarctica
d0ed6c0b74c677675ec7c3616d3a1fa191e42017a477032fa694a565225d5b5d,203,,0,opalescent-petrel,Antarctica
3bb09fd44fe91b8e386a5468ce71667eee9722e422d3b555f65fe8256143161c,26,,0,kind-echidna,South America
cbd668aff5ebc4161c3acaee6ba8b7e35f21908ec1c7da1be3c553e020549f80,200,,0,subtle-koel,South America
0e3663132fed80d5d0788161468f72aa69bbb677c78ed7dd8ec31d22ca5cc485,203,14,7,glistening-hog,South America
d2c013899d41b2177d5c7a10cf125fde0dd0c32d5fd91046777779e32fc5ad5c,203,2,0,ludicrous-kagu,Africa
ed2df106e8375725f00a41850fc9cc50c3a930855b6d49fcb42b2ea454175851,26,,0,vigorous-auk,Antarctica
c4d38bb0706c0eac33c9419ea8fdc95a2459a609009f9d4951adba8fe182c3e6,200,1,0,friendly-pig,South America
c1c3de3ce2537ac20b4b7a5ed7c123a0cec1ba8aeeddb76d7918e197345c3de6,203,3,0,hungry-seriema,Africa
d02048f201c70573bff579a544b1ba5386c8290dbd5e02bca8aebba28a76802e,26,,0,spectacular-curassow,Africa
4385739747189e20391eafdf4068b6d282c365c29a76d29ab97b9c95d838186a,203,3,0,private-adder,Asia
fbae912194fc97f3deae0df2664d12e5edc2e93f045aa44cf1d78fbab23e299d,203,1,0,enthusiastic-gecko,Antarctica
f51ceeeb8cdb3795175908486cd0f13221301c9f564efa0a82057adc05df39e1,201,1,0,unbiased-wren,Antarctica
b4b9426146cef8094c5b79237cf729010b3ccd231368fc61a311397c1bc6c2d0,203,2,0,scarlet-earwig,Asia
9d358b25308bf10164859fc96ded44629ee8938d5c64e0628cf429a2c4a65829,201,1,7,invisible-pheasant,Asia
c700d7f7d6de5069a85c1386f01feb0e08cad5b5c084088ddc307edc65497e92,202,4,0,daffy-cuttlefish,Asia
06ace03f829652dbb5d9dc65575d9e865a138061bad967593f8de9586d7b53f6,204,,0,cryptic-pronghorn,Africa
3a800ff715bbcfae950c1f73e764503dd8df1ff402edc2ac1d359d31a2639984,203,2,0,jasmine-caterpillar,South America
19f6734468dce79571e4475bdd9b8fd9d6dc1ab937d8670dd939e84b1f493a46,203,1,7,wandering-tiger,South America
3893c5d41e2b78bdbde06bfc8bf7f7bedc2211811528d12892dd1a520df3f53d,200,2,0,strict-python,Australia
3aab49608f5a92a007ae7cde60521d0636dce3b6af7baf5a3a7840c3f5999429,26,,0,tall-flounder,Europe
0314f3640534445e2779cc09ff9e4dc76cbe0552ea125d2e84c772be210f298f,203,1,7,funky-polecat,South America
21c326ebefb6e591ad4ad4362d164c85f7e8bf41d0101479109339aae528c831,200,,0,giga-boar,Africa
55384f486a820cc8443b1d0f8847840be0a07eeca6c455f6f406846e551a0352,204,2,0,mini-seriema,South America
0488cc60aba6f42b604728aad1f3b21a080e783ee9faf41b81cfcaccf681af09,26,,0,apricot-doberman,Australia
ff8f2009e4e8f71d44d3c383bb1a94cc10274c387312adf79419dcf694c91982,203,2,0,poetic-slug,Australia
19c462df55e05799afec35bb06829980ab3d33aed0227f3e6a942cc2bb2f346b,203,6,0,gabby-mouse,Africa
1d2f80627a8e55eed89bb5280a44022141a05cd9310f5fcd36175327bb22fac3,201,1,7,wandering-turtle,Antarctica
a20612b5aa1859b71bb36c6f79b0ecd1d994ba8a2ba88291827188c48295ed42,200,3,0,impressive-beluga,Asia
4de1a8dbeac8a9e21c47de0e961134b1b8d4ac180a8abf80852b333977606da2,204,3,0,sassy-narwhal,Antarctica
8c9359dcc569bd7c99c1b982708d316d8e193289d9e51a2b710472d0a0c55b96,,,7,wise-monkey,Antarctica
3449c60d810d10bbb60502c30f5c55f5ff94f39bb425821af2ac3984ee9399d9,,1,0,tourmaline-dachshund,Asia
b141b5287321af8f584f2b7fd8a5b534eca7bce340f635091595a9ba70914f34,26,,0,strict-whippet,North America
a9446f687d3681e5ef172adfc3693c9d42363734c55769da06056a21cb8a1d3c,200,1,7,impossible-cuttlefish,Antarctica
c1817adc05280cb19d71d02757eca591779465968aa15fb027ebb2ce6cabf8ef,200,3,7,axiomatic-jerboa,Asia
bd99086b62d9bf2eeeb128332c200eca7cd98a036b038828f30afa2e8f7b22a0,201,14,7,mega-pheasant,Australia
b8b86ba2bffd5dbbee183fb3c8e8242e3b25d582588d68e819b77daff5cb9220,201,2,7,inventive-angelfish,South America
0b5ea38950d57f2a3084a73d848387d152186800b8ad06ab19033f32291cdba0,26,,0,amazing-baboon,Africa
9bccbabdfef260d1808e02d2e9356d511e3e9c3175697d8c830c43daa1239dc7,26,,0,dangerous-clam,Asia
a4bb827969958d9233204e8538b22391abc6c08133bd1388930ef49fd885924b,201,5,0,satisfied-chowchow,Asia
f17034ac672bfe2d099250ec50148c1ac2f9e91e8f2d9443fb42e0c958534ff2,202,4,0,imaginary-mouse,North America
e9d26afab7e63031770cb8e51bc225ab4e7cf9ab3e6f8fbefee4a92c1993f407,200,7,0,russet-buffalo,North America
7c1a79cbbec4be4b77a1baed583a338484b3ba49c89a10d01df3788dc0839353,26,,0,ingenious-elephant,Asia
4dd7efd956452625acb6da307626f516d44da46d05c595d9b5ec2c7e3901ece1,203,4,0,tentacled-tarsier,Europe
52f52f9b5a49b912bcd5e9d2a2de63a05b71e9ec2f14ece217dbd85aa3a4e58b,200,9,5,sceptical-hog,Antarctica
46bc640e42f1e6e177a686fb67a5736919fb6918307c8768d794a28a815856ed,204,2,7,certain-agama,Antarctica
c7c51ad31d55f5db461c8ffc5b4efe624f164c97111448cd64cab4862747c2ec,202,1,7,kind-urchin,Antarctica
7912dd181cafa89b8dc7dc088d399f68cbead76145c937384f4c457bf43df6c8,321,1,0,acoustic-gopher,Australia
88049261867f6c6aa5e975f664b4e0dd1175a4974d0ad0d503512f6897a5b7f6,202,2,0,beautiful-monkey,Antarctica
ad22ea4a015b1b869b3a09f6122c681fc5c9529246e9d150696541577a679bef,,,0,apricot-dove,Europe
06ad48244de1252c8d1a4b2ff2312ed1d472c386289248d353736bab4f403ae2,201,,7,tireless-husky,Africa
22e42a3e27163e419f418e8c0d89f913224136181e96cf0604f76e25adf41211,201,15,0,dazzling-otter,Asia
de2de7eabe1eee2cf6ad0a5cf9abc0dd3364c57ae977dff3dbeeaa66018387b4,506,1,7,brown-mouse,Africa
2d7b1d4aefdea9d8a7149210195dbdff889654054def18aeb8611ed8b2166afc,203,1,0,flat-manatee,Antarctica
5aded6922ea77137b4cf634e6abb748e6dc919b7c677aa8c964508eab02c975b,200,2,0,swinging-crow,Asia
f8c9578f1c5762e8ee5d77f2b056479abd00a0f0a9ca7c80d21d0785370c863e,200,3,0,stoic-dodo,North America
a6ac4aa4d43470abd5667a3a64c7f93421152b3d19bf74ecaf0b998e6073d57d,201,3,7,beneficial-dragonfly,Asia
da2ef104ed4b974b0a07f0cf051976c90ece367231d24d74f64a5b04dcd97a4f,26,,0,fabulous-pogona,Antarctica
4cfc4b45b64f251ec8f8b73f06a31a66d478d8e85539847f817c26c5706e49e0,203,9,0,thankful-dragon,Asia
a20a210e86a640b425619751dd64ad0fd978151283e80071ca4f75e6feba1cef,203,3,7,industrious-raven,Antarctica
6e88b23b7299ae6d7460bb7d4f4a79b227f70cf25ea05f724bb55cbe28bd6cfc,203,2,0,liberal-malkoha,Antarctica
13045bb54151ab118ee411a19bd4a01bff45ff4d4a5cb155b9b918573f4fbb2e,203,5,0,peculiar-monkey,Australia
77e83685135a363c55e373d3e5a71bd2da58a6309e093463f70a0fee380f0b13,200,1,0,practical-caracal,South America
cf6b32da87e8b1e8f05067d192f458e1a8dd201c253fb1423db681843592b77e,202,2,0,berserk-trogon,Asia
ea404deaf994dab28da2e1401a1156573b1309826b7eb2d1dee6f335995856d5,26,,0,jumping-weasel,North America
d5c16ec744d07beb5ed13c6112ad7620e1c17e75978f50a37d5e510b04eb4805,200,4,7,quantum-scorpion,Europe
a6ac20548a759676fec7b0eb181a64a95dd09bfe6213c069149a2e108a7aaebb,506,,7,discreet-frigatebird,Asia
61664a150c252fb0b4171ad83f42d1c4afa53e8449531a376bb955548e33a38c,203,1,7,fuzzy-auk,Antarctica
2beb64595d596fc56fb96770aea282759a2c8c9ef8100177acb522a6d1754492,203,2,0,proud-quokka,Africa
1daa648da4be99dcc6238ee5ea8aefdb99777c6634dcbf6cf6e726da249740ab,200,9,0,festive-partridge,Australia
73b72dfa5bcd8e7f9699a77b9d7995c3daa85949aabb5d1dff79e97639f2b4a7,203,1,7,acrid-asp,Europe
942f7f8719678f5f78b7a3ae2f7e34753cc944b262925f234e75a601e8de8b2e,26,,0,opal-caiman,North America
753352a1bbea1a25dbe79aa8740c9908ee634c4a74d1ff5d8b590266114a6108,200,6,5,upbeat-okapi,Antarctica
46b5b683d8a31a360fe708211b5c39cf976c76f5a9dca1568bccab967ad6e5f6,200,1,0,psychedelic-rottweiler,Australia
2217cceb700e694524ebd1eeed0e9bb6d008be2cef90458481034bcd0c12be5c,201,3,0,sepia-dingo,Africa
5561b10accbcafb067c3d9a942ac5edfc33eca76a8851da0f9a228aa7f0de5f3,204,1,0,burgundy-cockatoo,Australia
88c0e8cd24e0f05c000288c83f76bea0f79ce5510895b0a244caf40c388fc23a,26,,0,prompt-puffin,Europe
99fbc771e6ab851eb0198c678f91f2fcd393de50aacfef7de907dfcd3d8dcade,200,3,7,cerise-spaniel,North America
9bea0397934157ea707c00c49e713dc5d36a8da673db1c5ee8a0cef3085f5e30,202,1,0,sandy-wolf,Australia
fe21c39bb737b0d02f5f0faf386d562ce49a46613bacdc0fbd7ac7ed0ac54477,203,3,0,aquatic-rook,North America
baddc063fc30c867513bc3e5571b4b7a505be6713903be5f45cc0d1e6c67a673,201,4,0,woodoo-tamarin,South America
1ac392a5a4933bb8961cf713696e827c02b1386044d594e28cca06c5b09d80d2,26,,0,antique-rattlesnake,South America
39ee0b81ee50aa0580ac3f675c322e6587ed18a2b975ff660bf53f37d7d2b6bf,201,7,0,bald-kiwi,Africa
b7ad4dcb0e0064a31eef21e5fdbc9153db814dd228fb017cbfd59b0f4c0fe608,203,1,0,loutish-bear,Australia
f5de5b4ca36fcdfe64f709c33426bfeabab4d8f69305935a23fd614f7e007079,201,4,0,charcoal-leech,Asia
9f7db2f1ac6602643305b00a851d35b86975846bc1df590dbe68a412cb121cdb,200,2,0,gigantic-booby,Africa
32348f2710fb7fa064da3cbce155afd392dcc9d8e2bccf26f80f606030e523f9,204,8,0,ubiquitous-raptor,North America
06884c04152ca09574cd983e7edb66591a48a61415134a9bfc1bb714377d62ab,26,,0,congenial-mastodon,South America
9c418e6d4ba00408d8e2b3b2c7b6d761486ee234db4581fcab747b35e3260ac8,203,9,7,indigo-tarsier,Antarctica
a62a22833b965ae4ec09f45f32b993db42c858893c5c4e60281bde3101fbc463,203,,0,classic-shellfish,Australia
298390046c8060c5fcdce0b56f0cc76c4db6b892b9f05c99c23bd590f5c9b0cf,201,3,7,lean-mongrel,Europe
788f5c55b4671b4e5d92bf9470d0b4c0a9431d1e5d288fae3a801a906c610f30,,1,0,notorious-rook,Africa
3f72f25e42aecb8e458db9f88e08380b341b5fbd2fa85fc1f1c361cee0660a19,201,5,0,psychedelic-prawn,Africa
aca4d8bf7d5bc701c9be2e71c297ab11647ae6162612e38dce93b1f4b72a0675,200,,0,tomato-earthworm,Europe
02bd7c1204897e77634ccab2bf54c9fdbc316593057b6c3c2e3360927c6fc708,26,,0,celadon-ibis,Asia
7baefa9f3b14b238b38927bf2a8a05ef80ce194722bb0c7edc4e4abbd0091dab,,,0,invisible-sawfly,North America
ff3e24bb1c407fa26921b25efd65b8facf26afebcf4c5c471c98ba5da8a1ce9b,201,4,0,straight-crow,Antarctica
89a1b792f7730e3363b5fe4e70e9cfc028995102f25aef35d0b0ad0d42136cdc,200,17,0,pristine-hawk,South America
0b0c01086b92ffddfa66110eb7425e83bc0a0f7b7f9989f53cc09e59f27ad3a1,203,3,0,mustard-waxbill,North America
3565aa4938434d0e65f2fdd86ac1434a922b55feaa8f6cc797124160b8b8b123,401,,7,refined-shellfish,Europe
9613a765b595546c18b1f0f5840e4314c0ad59184155046f7579d144460bb3cb,,2,0,archetypal-guillemot,Antarctica
